Gene_x	Gene_y	Chromosomal_distance_bp	Remove_by_Chromosomal_distance_or_SameGene	Type_of_gene_x	Type_of_gene_y	SOJ_E_NoMMS	SOJ_E_MMS	SOJ_E_SnsM.N	SOJ_Class_NoMMS	SOJ_Class_MMS	GIS_xy.NoDrug	GIS_xy.DMSO	GIS_xy.MMS	GIS_xy.4NQO	GIS_xy.BLMC	GIS_xy.ZEOC	GIS_xy.HYDX	GIS_xy.DXRB	GIS_xy.CSPL	W_x.NoDrug	W_x.DMSO	W_x.MMS	W_x.4NQO	W_x.BLMC	W_x.ZEOC	W_x.HYDX	W_x.DXRB	W_x.CSPL	W_y.NoDrug	W_y.DMSO	W_y.MMS	W_y.4NQO	W_y.BLMC	W_y.ZEOC	W_y.HYDX	W_y.DXRB	W_y.CSPL	W_xy.NoDrug	W_xy.DMSO	W_xy.MMS	W_xy.4NQO	W_xy.BLMC	W_xy.ZEOC	W_xy.HYDX	W_xy.DXRB	W_xy.CSPL	W_x_SE.NoDrug	W_x_SE.DMSO	W_x_SE.MMS	W_x_SE.4NQO	W_x_SE.BLMC	W_x_SE.ZEOC	W_x_SE.HYDX	W_x_SE.DXRB	W_x_SE.CSPL	W_y_SE.NoDrug	W_y_SE.DMSO	W_y_SE.MMS	W_y_SE.4NQO	W_y_SE.BLMC	W_y_SE.ZEOC	W_y_SE.HYDX	W_y_SE.DXRB	W_y_SE.CSPL	W_xy_SE.NoDrug	W_xy_SE.DMSO	W_xy_SE.MMS	W_xy_SE.4NQO	W_xy_SE.BLMC	W_xy_SE.ZEOC	W_xy_SE.HYDX	W_xy_SE.DXRB	W_xy_SE.CSPL	SE_GIS_xy.NoDrug	SE_GIS_xy.DMSO	SE_GIS_xy.MMS	SE_GIS_xy.4NQO	SE_GIS_xy.BLMC	SE_GIS_xy.ZEOC	SE_GIS_xy.HYDX	SE_GIS_xy.DXRB	SE_GIS_xy.CSPL	Z_GIS_xy.NoDrug	Z_GIS_xy.DMSO	Z_GIS_xy.MMS	Z_GIS_xy.4NQO	Z_GIS_xy.BLMC	Z_GIS_xy.ZEOC	Z_GIS_xy.HYDX	Z_GIS_xy.DXRB	Z_GIS_xy.CSPL	FDR.neutral_xy.NoDrug	FDR.neutral_xy.DMSO	FDR.neutral_xy.MMS	FDR.neutral_xy.4NQO	FDR.neutral_xy.BLMC	FDR.neutral_xy.ZEOC	FDR.neutral_xy.HYDX	FDR.neutral_xy.DXRB	FDR.neutral_xy.CSPL	Z_GIS_xy.NoDrug_Class	Z_GIS_xy.DMSO_Class	Z_GIS_xy.MMS_Class	Z_GIS_xy.4NQO_Class	Z_GIS_xy.BLMC_Class	Z_GIS_xy.ZEOC_Class	Z_GIS_xy.HYDX_Class	Z_GIS_xy.DXRB_Class	Z_GIS_xy.CSPL_Class
RAD18	YCL047C	187063	no	DNA_repair	Neutral	NA	NA	NA	NA	NA	-0.00312013418756979	0.000722340723079337	0.00016261806363167	0.00801388957793823	-0.0181556988255065	-0.00536834267111633	0.00331064187857381	0.00232746455158452	0.0233326621978359	1.01841161889161	1.0126273447361	1.00236870549428	1.0351155308768	1.08215923205079	1.06013419833712	1.05002575756451	1.03061016566748	1.03343214456169	0.921093657125098	0.870006210906834	0.661927140537967	0.615714702227965	0.919519727181919	0.84836914983848	0.882149162324122	0.866059668499891	0.862091564042729	0.933010058459136	0.886685506812611	0.657049395403817	0.650042538092492	0.975209605445808	0.911840616025221	0.930899647517103	0.899631490220812	0.907631823964051	0.0195567861785851	0.0281897400804157	0.0310400425006853	0.0341542717669828	0.039731857778854	0.0445616979044114	0.0306149214243158	0.0333585597998315	0.0280654464023241	0.0198027785172107	0.0262908320722497	0.025391578922313	0.0248035066183079	0.0377150603089235	0.0393778759007556	0.0302801564320601	0.0313803372542706	0.0294865750828301	0.00836385944335082	0.00890142907501138	0.0111389022260139	0.0131514070687902	0.0146199557897586	0.0151076663558607	0.0124702472478616	0.0146512467115913	0.0121452904835451	0.0283089446326408	0.0372594762311988	0.0345539967898496	0.0356829586068525	0.0566687599538354	0.0581613186972416	0.0435011774440345	0.0457409854726802	0.0407314694119041	-0.11021725564337	0.0193867653586202	0.00470620127161208	0.224585905732583	-0.320382850097599	-0.0923009104910637	0.0761046498760417	0.0508835681508139	0.572841160280281	0.672095228596305	0.327423518038786	0.353302218172903	0.588007687690412	0.243492446967707	0.516171808701608	0.765753903919011	0.544478409206328	0.459417696882966	Expected	Expected	Expected	Expected	Expected	Expected	Expected	Expected	Expected
RAD5	YCL047C	NA	no	DNA_repair	Neutral	NA	NA	NA	NA	NA	0.00219351589639673	-0.0023886557267565	-0.00895014450537934	-0.0148357280799828	-0.0529063515146254	-0.0439962689451002	-0.0300660300069877	0.00928531164281048	0.0219471771943466	1.01841749907765	1.0126365176327	1.00234950473334	1.03526378262407	1.08224945343125	1.06006706340284	1.05003891315193	1.03040636848911	1.03343565876703	0.942818934758723	0.910232275275486	0.728853105113764	0.684796133574396	0.990116102387171	0.90039814099181	0.948052381354519	0.886501304498918	0.893107206197784	0.958406143804387	0.918535139575156	0.723131558339991	0.697274218636596	1.01884837307782	0.912532948321279	0.958508861646376	0.913858847127734	0.929191152856728	0.0195621139646056	0.0281757084564384	0.0310472332761649	0.0341224394277383	0.0397471425018815	0.0443715353581449	0.0305007424884316	0.0334379606479992	0.0279592072342038	0.0202289326333031	0.0272633436005693	0.0253000572842571	0.028395572574368	0.0401273899619702	0.0416216443000402	0.0305778273306937	0.0336558871064388	0.0292740612261338	0.00836055517726733	0.0088986385671494	0.0111313520525012	0.0131738718272854	0.0145665573435126	0.0150278049404404	0.0124177506947597	0.0145313316325408	0.01215566634429	0.0288868052468936	0.038712139903553	0.035767061855698	0.0397908286611878	0.0603673642998634	0.0613331206785431	0.0449501373252671	0.0478548366770587	0.0410568222413886	0.075934873297649	-0.0617030144215113	-0.250234266976937	-0.372842903230452	-0.876406517465682	-0.717332959066144	-0.668875153582395	0.194030787430559	0.53455615890852	0.761301610812078	0.241020635781948	0.155004019279294	0.223556039609558	0.0521346147010779	0.10562387606604	0.40528167281251	0.388139659138901	0.346527963082702	Expected	Expected	Expected	Expected	Expected	Expected	Expected	Expected	Expected
RAD51	YCL047C	NA	no	DNA_repair	Neutral	NA	NA	NA	NA	NA	-0.00755174793263473	-0.00945913990340268	0.00934419221970936	-0.0211266364296161	-0.0553932218941638	-0.0768702572850749	-0.0410411263471661	-0.0346375498216203	-0.0217002683886061	0.990164173613006	0.974520060472276	0.934681182092279	0.97153130877773	1.07247466624894	1.02664242298664	1.03791628257489	0.958676871163125	0.994693022755298	0.907661134688277	0.867534117346316	0.824915471214021	0.829889982666312	0.946138978314495	0.896531298526896	0.928607195250048	0.837634308967405	0.88199085394137	0.890468284888493	0.838040566536146	0.767636706495416	0.781884761887233	0.956080885805583	0.841291228327345	0.916991026031071	0.752568849365161	0.850120345773811	0.0205043245419545	0.0285998625469387	0.0307537206041092	0.0342281692182568	0.0402172231618249	0.0443844344968538	0.0316637886360483	0.0332548341254732	0.0287814859215487	0.019562855515768	0.0262491713347417	0.0267299736125318	0.0313943442719936	0.0380543650616488	0.0400351584555457	0.0290147766538175	0.0327772624939865	0.0270285737327604	0.00837997059107095	0.00889118741000651	0.0111525440582211	0.0131758039616819	0.0145966072588708	0.0149989385673295	0.0124288672276769	0.014531217885971	0.0121480850564335	0.0281818264552576	0.0367406607758229	0.0372940220096759	0.0437231228563169	0.0576684027358631	0.059119498148237	0.0438824989470625	0.0445662679568138	0.0389819988732571	-0.267965170555007	-0.257456989168449	0.250554692580087	-0.483191388205333	-0.960547184701469	-1.30025219585473	-0.935250437689884	-0.777214503471218	-0.55667408075098	0.490787356902317	0.556688221423891	0.345455719445861	0.512464615958252	0.128142848660879	0.00940733112001778	0.0906077001339624	0.0232984449390051	0.0403688542701697	Expected	Expected	Expected	Expected	Expected	Negative	Expected	Expected	Expected
RAD52	YCL047C	NA	no	DNA_repair	Neutral	NA	NA	NA	NA	NA	0.000526781798846631	-0.0182531080908838	-0.0281879190270484	-0.0258894290185659	-0.121125928389911	-0.0985893903706756	-0.0574647036829232	0.0146477324521044	-0.00474020670459155	1.01843074445587	1.01265286043217	1.00232648404379	1.03529013678338	1.08223626207287	1.06012995134067	1.05003244321347	1.03050645044017	1.03343966223634	0.86378690306876	0.803811460865826	0.722416647296158	0.728732035747603	1.00946098800862	0.946425780682029	0.976802799453741	0.742577193600835	0.845452661009752	0.880982946246049	0.795650295522296	0.691037704339219	0.730506300245645	0.981814240548968	0.913226234507515	0.970558463582712	0.76826739566491	0.861369527801425	0.0276799096911145	0.0398483831129096	0.0439665229813227	0.0482079177722836	0.0561557352180837	0.0625496483183002	0.0430719646487752	0.0471556410945263	0.0394787458291739	0.0287017580171726	0.0347667037064179	0.0373825253784923	0.038212532472341	0.0537775029072992	0.0535399417432997	0.0410016747007563	0.0433154985474598	0.0373787182620656	0.011815238251826	0.0125875514061571	0.0156906552145235	0.0186337227082297	0.0205950911351152	0.0212074135808715	0.0175542405871384	0.0205815169755717	0.0172503650568899	0.0395697738979707	0.0492305731275797	0.0515506154326868	0.0560829928230773	0.0837988451107487	0.0847111720345807	0.0627033078289351	0.060344855532781	0.0538808497895937	0.0133127320920488	-0.370767734992266	-0.546800824596465	-0.461627094335678	-1.44543672684069	-1.16382984679317	-0.916454102225297	0.242733739649892	-0.0879757227865224	0.731703180567593	0.205271687902167	0.0692568210763341	0.277462275032193	0.000914524839551672	0.00407365186352838	0.01230051163604	0.448576284333512	0.338708197526284	Expected	Expected	Expected	Expected	Negative	Negative	Expected	Expected	Expected
RAD54	YCL047C	NA	no	DNA_repair	Neutral	NA	NA	NA	NA	NA	0.00504557973648756	-0.00908034557930092	-0.00250391689768264	0.0100460819307072	-0.0395922460280977	-0.0336442070131164	-0.0312077189872641	0.0361735762356887	-0.0116449947558727	0.998150449041375	0.988284801943564	0.957594754950862	0.986932800211227	1.08224008684471	1.04011396497748	1.04548969114246	0.967007034717925	1.00738609100453	0.89950675279648	0.849751369194205	0.783668086532574	0.783682909937434	0.971725650725034	0.927082109064821	0.945543039759139	0.772831440143213	0.874033229913681	0.90080269394613	0.830823078126822	0.744702745018908	0.779335181942458	1.00696673008398	0.930489282294349	0.952849929592703	0.759909107853107	0.865391229919316	0.0163669531444631	0.0233669104208223	0.0253369603751767	0.0280535120998582	0.0327650430887165	0.0364475017765482	0.0255123533918133	0.0269264478884341	0.0229741960425555	0.0159760658979349	0.021306885326466	0.0206105243492416	0.0242187996193501	0.0309718988265962	0.0324189890867359	0.0236473653395157	0.0269793527912026	0.022038642326412	0.00683546983257324	0.00726703147798074	0.00915946517828272	0.0107586284309768	0.0119386439862345	0.0122526029838081	0.0101544208350244	0.0118897487530421	0.00994018633150023	0.022783751345713	0.0298659617795271	0.0293824173711422	0.0341831563510313	0.0477463326467104	0.0492591674712878	0.0359970607323464	0.035599397191749	0.0315685896248107	0.221455179172544	-0.304036603486362	-0.0852182060466493	0.293889827713469	-0.82922067169122	-0.683003971448097	-0.866951866412284	1.01612889793743	-0.368879157867746	0.600660627390199	0.327423518038786	0.0939040537036474	0.333515019525287	0.538267612118255	0.219600083712845	0.174919969857845	0.0273276678641392	0.0781047016888968	Expected	Expected	Expected	Expected	Expected	Expected	Expected	Expected	Expected
RAD55	YCL047C	NA	no	DNA_repair	Neutral	NA	NA	NA	NA	NA	0.00716540569926174	-0.0112738650683607	0.00762471520037098	-0.0162242648265201	-0.0380375526807167	-0.0164498378124577	-0.0119240793868857	0.0270773425469949	-0.00342402198669827	0.967642812024483	0.943850307217689	0.881282712643269	0.920029155968465	1.02399454664089	0.966920260439362	0.989508978172071	0.85055412418968	0.957396202853101	0.874074028572685	0.821345450524851	0.782847416743886	0.77949784454729	0.895526919757269	0.848348462848523	0.883191149187486	0.77445140257749	0.844063193050417	0.845067192089158	0.75460940649986	0.680666723297883	0.696204370074668	0.872433270607774	0.794439480817783	0.852812174639429	0.652178265975513	0.790548437636932	0.0199554288281597	0.028339844287679	0.0291510292975995	0.0332157734908665	0.0388549814012678	0.0431842400585795	0.0303736122040624	0.0308930714495237	0.0277844877121121	0.018944779924767	0.0256560766659512	0.0264534225930307	0.0301672545346155	0.037870110674239	0.0393220224606255	0.0292273638992279	0.0329788114562521	0.0274004082743754	0.00839905744950932	0.0089053839421873	0.0111700203028528	0.0131214831480237	0.0145861755987217	0.0150044414958626	0.0124126339967765	0.01471208347732	0.0120908645826519	0.026675266476896	0.0347472620799088	0.034295151563294	0.040014723750019	0.0539883419631045	0.0547618606882962	0.0413603427243321	0.0398823338845563	0.0373026826631236	0.268616086945855	-0.324453335127066	0.222326330481411	-0.405457374337425	-0.70455122898035	-0.300388584421737	-0.288297402813125	0.678930742252276	-0.091790234434886	0.75412029092691	0.321446911133985	0.339278354558441	0.318861430158627	0.356533197603081	0.189327282761013	0.6287674632404	0.627285106298441	0.0776519433868757	Expected	Expected	Expected	Expected	Expected	Expected	Expected	Expected	Expected
RAD57	YCL047C	NA	no	DNA_repair	Neutral	NA	NA	NA	NA	NA	-0.0181140435894931	-0.0226830709807872	-0.0191272670845754	-0.0432817705324757	-0.0841654674422287	-0.03192645391281	-0.0273012684962382	0.107453209831466	-0.0128756995642484	1.01838278204409	1.01261183388286	1.002364065271	1.03526292558592	1.08203640701093	1.06020318428922	1.05000606920812	1.03056287180918	1.03344758153959	0.926000518438804	0.888491758780548	0.765068672201836	0.813664310829477	1.00082809588835	0.899335901935063	0.955988184387138	0.633683745713257	0.898213051447266	0.922105123092525	0.87915184776051	0.734851292312192	0.813861469039016	0.998726821646023	0.927557799063802	0.965492035178303	0.790853855396522	0.907560753342191	0.0276397248091073	0.0398076695903538	0.0438833101793902	0.0482012430751962	0.0561887316278642	0.0626609089120172	0.0430918566769815	0.0471853071930364	0.0394437472626765	0.0287994379600947	0.0399165316558636	0.0385143776008038	0.043515251318229	0.0562529873887094	0.0585769295867929	0.0432619984323979	0.0886947599022232	0.0392934211902498	0.0118608140430949	0.0125653329530192	0.0157635899614789	0.018624740111428	0.0207890018141102	0.0212649412523992	0.0175850584605402	0.0205817214956104	0.0173649209279522	0.040692616414737	0.0551573005227673	0.0535282624582772	0.0625527093603289	0.0854599090138507	0.0865129079873975	0.0638054489671709	0.0983368920953864	0.0566163563243607	-0.445143251662062	-0.411243312595116	-0.357330243989971	-0.69192479390709	-0.984853230168872	-0.369036883114145	-0.427883024697236	1.09270496089339	-0.227420137927673	0.198086045706997	0.105870483890656	0.252832456012108	0.295701564033514	0.099203287994466	0.356284980234716	0.491395567851597	0.0453112398208111	0.445613532009343	Expected	Expected	Expected	Expected	Expected	Expected	Expected	Expected	Expected
RAD59	YCL047C	NA	no	DNA_repair	Neutral	NA	NA	NA	NA	NA	-0.00487906077405642	0.000883946054586053	0.00329329824461931	-0.00104978152199174	0.00363159209085962	-0.0209836999248754	-0.00713698914190158	0.00714035851404773	-0.0093391551839458	1.0047892945803	1.00028981883414	0.95093481883644	1.00749236345837	1.03910689996066	1.02908842175502	1.01673498126047	1.00898485356021	1.01562727051207	0.96133888204289	0.944944219503481	0.897369885290186	0.921544350911995	0.957801268201583	0.947735066005085	0.946252107733004	0.953202282817026	0.960678696352353	0.961498919350977	0.950692083189915	0.855766305498944	0.932609742047945	0.99724564453048	0.962824620737217	0.94949869725101	0.957851315406736	0.959907509577252	0.0208789096857334	0.0295431536642725	0.0312019611337087	0.0356897949616253	0.0398552508281048	0.0459454173484119	0.0314005617155642	0.0333924601850153	0.0286063661521515	0.0203149960431003	0.0275067115070063	0.0282566789931959	0.0328722716590843	0.0413273103356437	0.0424416240343838	0.0317626865744703	0.0343545853036577	0.0295923575230064	0.00836843322021075	0.00888654860213694	0.0112001930822549	0.0131624339564524	0.0147039453579909	0.0150144917358067	0.0124987256912609	0.0146390240864556	0.0122531630387903	0.0298028361308489	0.0401372447232139	0.0404235112996006	0.0484034290606308	0.0593070079306247	0.0634490987039027	0.0456246997355615	0.0492778249783858	0.0424898201368342	-0.163711290852823	0.0220230875507708	0.0814698708435021	-0.021688164296723	0.0612337768768867	-0.330717068540246	-0.156428188750111	0.144900033984447	-0.219797475109803	0.593193102882629	0.276816967741738	0.347821170536371	0.485565209516485	0.659156704148331	0.511302488831178	0.773824411042699	0.480606675987402	0.322062164894332	Expected	Expected	Expected	Expected	Expected	Expected	Expected	Expected	Expected
RAD61	YCL047C	NA	no	DNA_repair	Neutral	NA	NA	NA	NA	NA	-0.00083114494245775	0.0122182236209039	-0.00492806049620046	0.00448070917727768	-0.00594509406142371	-0.0244528086573826	0.0272518230022031	0.0556169857831229	0.0362751385248918	0.999131196037156	0.990464040723779	0.974510690712384	1.00663796634195	1.00757122195638	1.00111749624444	0.990620003319354	0.978338324172069	0.994499439549395	0.977659281048933	0.973270036708755	0.935072742710637	0.942104220951826	1.02253600253374	1.04856030848038	0.965001305730935	0.995824759909504	0.974762090920564	0.975462667673125	0.974157903844477	0.897328624682173	0.956808292232897	1.03534603269718	1.03674181434824	0.979740300998925	1.02549434418522	1.00430205231068	0.0233080394989098	0.0337380720798161	0.036510425519938	0.0403412213642994	0.0452944452460357	0.0529000268915479	0.0344547472416728	0.0367013737681697	0.0317230268527763	0.0251270625405234	0.0331209033187437	0.0348695366961157	0.0389658208314698	0.0493707488844964	0.0500884655154715	0.0382986904872381	0.0404057858616776	0.0363883222663896	0.00969043074072462	0.0102971416046915	0.0129515835907795	0.0152245341373343	0.0173016829544874	0.0175613110794499	0.01468065053373	0.0171812926214639	0.014385457126068	0.0352246734207969	0.0474130002590116	0.0498527618816831	0.0565563491936025	0.0696820151083055	0.0760557399545404	0.0524402919477493	0.0563211323399521	0.0496714503342991	-0.0235955329529623	0.257697752813725	-0.0988523064759453	0.0792255730994838	-0.0853174818808462	-0.321511679092182	0.519673365460215	0.987497649149185	0.730301577279354	0.574613787423595	0.520721482785186	0.347791072414381	0.314264694878667	0.699319062357418	0.0138417620523314	0.336679799120952	0.0477364185278285	0.281289177115043	Expected	Expected	Expected	Expected	Expected	Expected	Expected	Expected	Expected
RTT101	YCL047C	NA	no	DNA_repair	Neutral	NA	NA	NA	NA	NA	0.00136547454333648	-0.000596448815991539	-0.0030318538009319	-0.000546033244148939	-0.0474561698611415	-0.0734988972518341	-0.0376837169532957	-0.0230306862289879	-0.0118811333656447	0.969509895048711	0.943876472831328	0.904675388621213	0.944651841697371	1.00963955437092	0.985653768749819	0.987999808971848	0.929263735434403	0.972370044584641	0.871641714063908	0.810748987098375	0.737926407368931	0.743129057476271	0.93727029147595	0.928883731164852	0.918244944441381	0.791239038815066	0.865442932148983	0.842822950626653	0.757579130817907	0.640549760805472	0.691220190544201	0.897577329406902	0.852554903549123	0.865473381387476	0.70081746270379	0.820315722171398	0.0159424149918237	0.0227218598298897	0.0246344967709146	0.0271320424169151	0.0309896506822151	0.0355368097961264	0.0244200576394523	0.0258701182227368	0.0223643520101273	0.0159583605448335	0.0209458016254362	0.0215476325165019	0.0240377532308587	0.0312631812363117	0.0338802364910569	0.023881026910235	0.0274845587819657	0.0222899197318343	0.00684416558927469	0.00725472582248822	0.00909318330334108	0.0107739573613629	0.0119947057580872	0.0123307044350541	0.0101677877423884	0.0119512821370308	0.00994606395352681	0.0219077291448288	0.0279569550068099	0.0281583575770329	0.0319934911624845	0.044270891318491	0.048408151372084	0.0340076829272263	0.0348757766316713	0.0307090998378513	0.0623284382561755	-0.0213345414708524	-0.107671542725375	-0.017067010329564	-1.07194972696021	-1.51831654728752	-1.10809422194202	-0.660363394117891	-0.386892921914967	0.547109446712569	0.575396053326484	0.228801864514183	0.543507502111282	0.0400022884933477	0.000436749503970595	7.24557438050315e-05	0.0033229302646182	0.0953173957377549	Expected	Expected	Expected	Expected	Expected	Expected	Expected	Expected	Expected
RTT107	YCL047C	NA	no	DNA_repair	Neutral	NA	NA	NA	NA	NA	-0.00763333031413645	-0.00450189594726418	-0.0348812627606509	-0.0195019967816595	-0.0528932087863746	-0.0601250568191985	-0.0194186696450707	-0.00134235624707442	-0.0342919072122575	0.972460467695553	0.94560404781239	0.880512582634507	0.943934906012846	1.02887013206235	1.00754939742042	0.990392538365361	0.907231805398588	0.975290913731024	0.952570690670184	0.931013633988371	0.863341092711109	0.900505557431248	0.988915637659423	0.999388744344674	0.954530414991143	0.881637742871185	0.953145178643899	0.920703090443376	0.883746558088879	0.719922859909519	0.833158260355827	0.963491897653289	0.945924688194271	0.92450076828403	0.789694495283319	0.896951700345136	0.0200597268026567	0.0280370819419957	0.0301430984831718	0.0338850404127382	0.039132390002917	0.0445691629788065	0.0301814172994918	0.0315927569608751	0.0277775288266613	0.0202996853214629	0.0273982600128699	0.0279389269780775	0.0322386847989208	0.0396517344189304	0.0418691983851396	0.0300682877589853	0.0335776296904157	0.0276992485271949	0.00837657668048259	0.00892940526596562	0.0111557179989404	0.0132718513444128	0.0146565904590489	0.0151020130182535	0.0124624014411862	0.0146120632654685	0.0122300912272113	0.0287152249541165	0.0377658539022786	0.0375211211432213	0.0449367920262378	0.0579615186787152	0.0628774295649531	0.0431848779986376	0.0438044293251689	0.0396979305425949	-0.26582867890931	-0.119205458955412	-0.929643403444852	-0.433987294203658	-0.912557331003789	-0.956226379405168	-0.449663644891698	-0.0306443039609042	-0.863821029044906	0.676928443276907	0.09075109887454	0.0324104443138962	0.181132305197311	0.610910261564031	0.0642977574670191	0.631841176458035	0.501084706842059	0.195406582771516	Expected	Expected	Expected	Expected	Expected	Expected	Expected	Expected	Expected
SGS1	YCL047C	NA	no	DNA_repair	Neutral	NA	NA	NA	NA	NA	-0.0130229978145986	-0.0106216141235321	-0.04661824211148	-0.0182193455937259	-0.044442456705672	-0.028516872140676	-0.0269202426639206	-0.000185138586265239	-0.00677009049059497	1.01670097850513	1.01757762394733	0.971279562324514	0.978813906261836	1.12783011299519	1.08784711338566	1.07009335754195	1.01786210565926	1.01240694469569	0.92859150149864	0.903593035263428	0.83173738456257	0.831450474991932	0.980225762308046	0.96297578524837	0.938170663083246	0.878497795437637	0.880302386041396	0.931926038680165	0.911761227306613	0.759602718845963	0.791807363942259	1.04972416186502	1.0104122846529	0.975341962289427	0.887855398693402	0.879451974891661	0.0204487543826004	0.0289669202833537	0.0316409806391845	0.03456337071368	0.0418798350031988	0.0470738970302797	0.0317608897331716	0.0325986875469717	0.029288604836968	0.0204192838731589	0.0276707956801467	0.0269421142398765	0.0314912250484395	0.0404242963070482	0.0414153372531041	0.029405772517894	0.0336995960274061	0.0290636864261731	0.00836137639732557	0.00889236061005949	0.0112708787295638	0.0131743392038318	0.0146553696749906	0.0150421745731908	0.0124573756709938	0.0145867030967717	0.0121966921128374	0.0293613480712611	0.0394452772694972	0.0387911327874231	0.0441816501021819	0.062943609597019	0.0655515856947381	0.045068435726183	0.0470150602543266	0.0411447450562483	-0.443542230519909	-0.269274672629713	-1.20177573485543	-0.412373588392213	-0.706067811970172	-0.435029478515958	-0.597319215325704	-0.00393785704546026	-0.164543260174287	0.0916933989874968	0.454905079835821	0.00291730374480134	0.506961784098907	0.711764612215138	0.382163993073633	0.374728523590661	0.516533806173216	0.357347629697026	Expected	Expected	Expected	Expected	Expected	Expected	Expected	Expected	Expected
SHU1	YCL047C	NA	no	DNA_repair	Neutral	NA	NA	NA	NA	NA	0.00880639295911522	0.000699593590996297	-0.00327534407119037	-0.0108689104813392	-0.0226068643552137	-0.027634146569693	-0.0141885982660737	-0.0103152296971715	0.00163307546293347	1.0074241282567	1.00003932795602	0.978837029842715	1.01450046920862	1.04587404484217	1.03302726066854	1.0224012106708	1.00953266354115	1.01398117205621	0.984784203066819	0.973625773208633	0.912699229844847	0.918497799567739	1.00424695255985	1.00419304170328	0.979515636288028	0.994360238263532	0.984263834653335	1.00065911620386	0.975757752202159	0.886013180510867	0.926918623118999	1.0197966602664	1.01246532358754	0.988863744229937	0.99557794372245	0.997818094482838	0.0177021381393774	0.0252617362197458	0.0274965468293242	0.0307450538294955	0.0356499083202073	0.0408502360618947	0.027034716009035	0.0290618671834852	0.0246166065941246	0.0181461417927442	0.0248188737004206	0.0249536107900639	0.0280786144514273	0.037077846684495	0.0387365694699849	0.0279098780355331	0.0300287212200297	0.0264102593248105	0.00748679016132028	0.00796494585606364	0.00999047425705334	0.0117864270574543	0.0131420762207552	0.0134353057115672	0.0111843396332631	0.0131566405931057	0.0109716469129786	0.0263298666609461	0.0357929662435043	0.0363867651583895	0.0417105750528879	0.0542532738689139	0.05872380989626	0.0404366567633886	0.0438401062435251	0.0377055513418679	0.334464016567822	0.0195455606064295	-0.0900147088352864	-0.26057925280478	-0.416691247238575	-0.470578230848965	-0.350884553812076	-0.235292077986125	0.0433112739322318	0.75412029092691	0.246002241492063	0.239111379919969	0.344064659666066	0.563400130968543	0.439542619033924	0.564078837344746	0.37138317957573	0.40789526320591	Expected	Expected	Expected	Expected	Expected	Expected	Expected	Expected	Expected
SHU2	YCL047C	NA	no	DNA_repair	Neutral	NA	NA	NA	NA	NA	-0.0104605860024766	-0.0122049737902322	-0.00516244853438271	-0.0128356217051577	-0.0419347518479913	-0.0346047105062338	-0.0210895953572732	-0.0168610729849336	-0.0194242042243659	1.01839441653542	1.01260709747726	1.00234565466021	1.03516740065628	1.08209629838463	1.06016009405072	1.05000494305223	1.03070793677169	1.03343763142808	0.946493060300848	0.917250377682612	0.832486151014757	0.886610668068158	0.938525574071978	0.963055876396789	0.942563701296369	0.94366108328596	0.93876874446081	0.950482329526035	0.918001329470486	0.822399904201136	0.911976409634949	0.979909613985538	0.994694478966209	0.967471219137346	0.953820760948193	0.946108441334433	0.0195515264665226	0.0281673429901349	0.0311514265453517	0.0341921562862598	0.0397895458816464	0.0442704606628001	0.0304948752696498	0.0332539066585831	0.0279622077813272	0.0199708694739015	0.026854557828957	0.0278323057930843	0.0312391265955997	0.0381228734685927	0.0399808864890611	0.0299243204934351	0.0320928314132909	0.0280829887141527	0.00837747091072444	0.00889200169416347	0.0111726292730888	0.0131995576810343	0.0146822526896178	0.0150164385019043	0.0124455605688387	0.0146767964716035	0.0122485411493645	0.0287432687355831	0.0385442958159329	0.0396304022410018	0.0461728402594101	0.0574974389758859	0.0619485831478964	0.0443540408071267	0.047893871769001	0.040973665631912	-0.363931677315698	-0.316647989848268	-0.130264853306021	-0.277990732929664	-0.729332516280917	-0.558603744392642	-0.475483067010313	-0.352050739732569	-0.474065571747077	0.730851033169744	0.577012743010697	0.281703693965191	0.543507502111282	0.635494106404021	0.445130523434177	0.0121290785681954	0.0795941930371784	0.157689621040625	Expected	Expected	Expected	Expected	Expected	Expected	Expected	Expected	Expected
