Gene_x	Gene_y	Condition1	Condition2	Type_of_gene_x	Type_of_gene_y	Z_Condition1	Z_Condition2	GI_Condition1	GI_Condition2	Class_Condition1	Class_Condition2	DeltaZ	DeltaGI	DeltaZ_FDR
CLA4	MAG1	ZEOC	NoDrug	DNA_repair	DNA_repair	-14.4290738786634	0.454184866320207	-0.87631821645964	0.0134598172478598	Negative	Expected	-13.1667860024733	-0.889778033707499	0
CLA4	MPH1	ZEOC	NoDrug	DNA_repair	DNA_repair	-14.4731625957972	0.142102193874365	-0.872562075497753	0.00408096987472982	Negative	Expected	-13.1275297463954	-0.876643045372483	0
MMS4	MPH1	ZEOC	NoDrug	DNA_repair	DNA_repair	-0.399412078574243	-7.33356085381105	-0.0310823669222311	-0.255525068754263	Expected	Negative	2.63230841222442	0.224442701832032	8.19840216555947e-14
MAG1	MUS81	ZEOC	NoDrug	DNA_repair	DNA_repair	-1.64051901194415	-0.235417496908877	-0.113056150097889	-0.00720100159827543	Negative	Expected	-1.4039467880701	-0.105855148499614	0.00028325642218627
MMS4	MUS81	ZEOC	NoDrug	DNA_repair	DNA_repair	-3.5019217129224	-1.5217002845212	-0.276281991272406	-0.052975657251971	Negative	Expected	-2.58953934401806	-0.223306334020435	2.83449231714768e-13
MPH1	MUS81	ZEOC	NoDrug	DNA_repair	DNA_repair	-0.309206594905547	-10.3200445477235	-0.024751536504609	-0.351944618573685	Expected	Negative	3.76039681625506	0.327193082069076	2.08936389224254e-27
CSM2	PSY3	ZEOC	NoDrug	DNA_repair	DNA_repair	2.78622604653907	1.59048046329238	0.147133242052937	0.0403799554493682	Positive	Expected	1.82193150960286	0.106753286603569	6.08958452188757e-07
CLA4	RAD18	ZEOC	NoDrug	DNA_repair	DNA_repair	0.369623751377464	-8.83406884363646	0.0190611383894161	-0.242956278364732	Expected	Negative	4.48319923542563	0.262017416754148	1.22372026906508e-38
CSM3	RAD18	ZEOC	NoDrug	DNA_repair	DNA_repair	0.454500630314478	-8.49506880812784	0.0268144951522852	-0.244121176727197	Expected	Negative	4.12859482192258	0.270935671879482	6.91048855717128e-33
MMS4	RAD18	ZEOC	NoDrug	DNA_repair	DNA_repair	-0.854859587020561	-7.98497014269996	-0.0524759949940754	-0.237884459866838	Expected	Negative	2.7172919214791	0.185408464872763	1.14808602515751e-14
MPH1	RAD18	ZEOC	NoDrug	DNA_repair	DNA_repair	1.97485838112227	-0.289294447511102	0.117386983167442	-0.00837429299428173	Positive	Expected	1.90217020545236	0.125761276161723	1.6457506637573e-07
MUS81	RAD18	ZEOC	NoDrug	DNA_repair	DNA_repair	1.04345350078062	-7.23585985290405	0.0654938019151729	-0.209038922205447	Expected	Negative	3.97322665582494	0.27453272412062	1.59613548072743e-30
CSM2	RAD5	ZEOC	NoDrug	DNA_repair	DNA_repair	-5.35584973514159	-0.236135833214651	-0.454980336621159	-0.00992589102508048	Negative	Expected	-4.69560659413709	-0.445054445596078	4.89389263946915e-42
MUS81	RAD5	ZEOC	NoDrug	DNA_repair	DNA_repair	0.709812691248181	-7.28828233787083	0.0470392492291544	-0.214862776869688	Expected	Negative	3.61087568025601	0.261902026098842	2.39458413764772e-25
MPH1	RAD51	ZEOC	NoDrug	DNA_repair	DNA_repair	-5.86829717276014	-1.59710740262791	-0.426316223139845	-0.0530380490396325	Negative	Expected	-4.6731154558512	-0.373278174100212	1.17218039987142e-41
CSM2	RAD52	ZEOC	NoDrug	DNA_repair	DNA_repair	-2.24189393895357	0.349813999344367	-0.265321944079442	0.0200107522625695	Negative	Expected	-2.17070221003445	-0.285332696342011	1.70783560648869e-09
CSM3	RAD52	ZEOC	NoDrug	DNA_repair	DNA_repair	-0.145972318648855	-5.64858423692143	-0.0125795668201392	-0.226392224071962	Expected	Negative	2.24966655651489	0.213812657251822	2.87157032076874e-10
MPH1	RAD52	ZEOC	NoDrug	DNA_repair	DNA_repair	-3.70208961769001	-0.919965964664744	-0.455418308815723	-0.0517698930634328	Negative	Expected	-2.98387105071969	-0.40364841575229	2.27462026499818e-17
PSY3	RAD52	ZEOC	NoDrug	DNA_repair	DNA_repair	-2.79757138570023	-0.00464245397299366	-0.227744092947358	-0.000186200017832337	Negative	Expected	-2.50747551690987	-0.227557892929525	1.75293083279214e-12
RAD5	RAD54	ZEOC	NoDrug	DNA_repair	DNA_repair	0.101009961341194	-8.43392503855387	0.00608290809994765	-0.24392850160988	Expected	Negative	3.74234487932092	0.250011409709827	3.66773978192115e-27
RAD18	RAD55	ZEOC	NoDrug	DNA_repair	DNA_repair	-0.394606610632587	-11.1779926137916	-0.02041583301716	-0.305121971277169	Expected	Negative	4.86706037187198	0.284706138260009	2.59950090934565e-45
RAD5	RAD55	ZEOC	NoDrug	DNA_repair	DNA_repair	-0.267895741599414	-10.9412673099213	-0.0146160075892229	-0.304690145940973	Expected	Negative	4.73554189297478	0.29007413835175	5.84196270105722e-43
PSY3	RAD57	ZEOC	NoDrug	DNA_repair	DNA_repair	-5.07042773048101	-0.0359218305689491	-0.420493260567224	-0.00148957712743563	Negative	Expected	-4.51902115126273	-0.419003683439788	5.16438133121644e-39
RAD18	RAD59	ZEOC	NoDrug	DNA_repair	DNA_repair	0.491813610297425	-9.05423627891593	0.0286523454835408	-0.266917042634425	Expected	Negative	4.52684737395567	0.295569388117966	2.37708651531687e-39
RAD5	RAD59	ZEOC	NoDrug	DNA_repair	DNA_repair	-0.996153638913125	-7.93313077021251	-0.0612272611227	-0.238672432652088	Expected	Negative	2.59301912789503	0.177445171529388	1.99049005495501e-13
RAD55	RAD59	ZEOC	NoDrug	DNA_repair	DNA_repair	-0.964206348722853	-8.76091749415436	-0.0538266744598257	-0.243124969187679	Expected	Negative	3.0364443214224	0.189298294727853	4.13255574163449e-18
CLA4	RAD61	ZEOC	NoDrug	DNA_repair	DNA_repair	-12.3084409519419	-1.71337400333763	-0.860178780808375	-0.059128617272131	Negative	Expected	-10.2775672072534	-0.801050163536244	3.39500187774896e-199
CSM2	RAD61	ZEOC	NoDrug	DNA_repair	DNA_repair	-13.0383757132826	-0.830710441417756	-1.00252839179647	-0.0300068008659394	Negative	Expected	-11.4478089499259	-0.97252159093053	5.92818942604408e-247
RAD59	RAD61	ZEOC	NoDrug	DNA_repair	DNA_repair	-13.2454325809119	-1.98454598086864	-1.03156722340449	-0.0726181979904974	Negative	Expected	-11.1442361140919	-0.958949025413997	4.03614069453243e-234
RAD51	RTT101	ZEOC	NoDrug	DNA_repair	DNA_repair	-1.98303818076167	0.78317136373141	-0.0919624926964744	0.0169897265545549	Negative	Expected	-2.12806791000524	-0.108952219251029	3.77791627177765e-09
MMS4	RTT107	ZEOC	NoDrug	DNA_repair	DNA_repair	-0.518372014558053	-7.86282832330321	-0.0341125138668622	-0.234296298446464	Expected	Negative	2.77112942313147	0.200183784579602	3.18470206594009e-15
RAD55	RTT107	ZEOC	NoDrug	DNA_repair	DNA_repair	-9.40943514980405	-0.181731383025508	-0.523239448474826	-0.0048488594251037	Negative	Expected	-8.40482285896271	-0.518390589049722	2.43837842186524e-133
RTT101	SGS1	ZEOC	NoDrug	DNA_repair	DNA_repair	-1.41138284012403	-10.261531026665	-0.0728647026969219	-0.23051620094623	Expected	Negative	2.80009911017184	0.157651498249308	1.59795895292073e-15
CSM2	SHU1	ZEOC	NoDrug	DNA_repair	DNA_repair	2.64549870027686	2.02826536196351	0.177182967367174	0.0621266936592939	Positive	Expected	1.5622626380312	0.11505627370788	3.0303604074184e-05
CSM3	SHU1	ZEOC	NoDrug	DNA_repair	DNA_repair	-2.49130541720045	-0.851596570329527	-0.131032142137441	-0.0204701477626551	Negative	Expected	-1.91190148863476	-0.110561994374786	1.70709696301804e-07
MMS1	SHU1	ZEOC	NoDrug	DNA_repair	DNA_repair	-6.00316524942336	0.264623026324321	-0.327457659949504	0.00673777968946185	Negative	Expected	-5.55165418875367	-0.334195439638965	1.7537707419957e-58
MMS4	SHU1	ZEOC	NoDrug	DNA_repair	DNA_repair	-5.12041310737502	-0.621961229764151	-0.316796262907887	-0.017184109887309	Negative	Expected	-4.42178899489737	-0.299612153020578	2.11346276069297e-37
PSY3	SHU1	ZEOC	NoDrug	DNA_repair	DNA_repair	3.09443485320448	1.9504003719009	0.161988579418248	0.0478696401723691	Positive	Expected	1.97381682128266	0.114118939245879	4.82531985708428e-08
RAD18	SHU1	ZEOC	NoDrug	DNA_repair	DNA_repair	-9.72916981293639	-1.50916424872989	-0.796903330845138	-0.0600559507782172	Negative	Expected	-8.09155553053762	-0.736847380066921	1.21432388865969e-123
RAD57	SHU1	ZEOC	NoDrug	DNA_repair	DNA_repair	-6.93132750559675	0.330921216852445	-0.845107379943613	0.018964043889571	Negative	Expected	-6.41374616338908	-0.864071423833184	6.60194667980015e-78
MPH1	SHU2	ZEOC	NoDrug	DNA_repair	DNA_repair	0.637706597630265	-4.34357061386076	0.0406708962731547	-0.127831386538634	Expected	Negative	2.39896242157632	0.168502282811789	1.34234931509291e-11
CSM2	SLX4	ZEOC	NoDrug	DNA_repair	DNA_repair	-3.17173687108377	0.0533844774300477	-0.248366318462628	0.00195971735728609	Negative	Expected	-2.89448787755051	-0.250326035819914	2.22420520832836e-16
PSY3	SLX4	ZEOC	NoDrug	DNA_repair	DNA_repair	-7.33791438615782	-0.00336711958446944	-0.473552975163833	-0.000104822119270396	Negative	Expected	-6.60766090874534	-0.473448153044563	1.21567959686053e-82
RAD61	SLX4	ZEOC	NoDrug	DNA_repair	DNA_repair	-10.3980582845345	-1.13437939612375	-0.983674899985288	-0.0508654819841374	Negative	Expected	-8.91015653140079	-0.932809418001151	8.74028742992721e-150
SHU1	SLX4	ZEOC	NoDrug	DNA_repair	DNA_repair	-5.59755523881454	0.144298032987958	-0.433558168867078	0.00511926535304291	Negative	Expected	-5.14920638462146	-0.438677434220121	2.27368223351439e-50
SHU2	SLX4	ZEOC	NoDrug	DNA_repair	DNA_repair	-6.27470531167792	0.0283924123754711	-0.55964437687237	0.00119399236271266	Negative	Expected	-5.68758700482597	-0.560838369235082	2.42939644685726e-61
RAD5	SRS2	ZEOC	NoDrug	DNA_repair	DNA_repair	-1.59652205193684	1.3508081294996	-0.094533751005166	0.0381442082094585	Negative	Expected	-2.02250039344848	-0.132677959214624	2.59362329051649e-08
RTT101	SRS2	ZEOC	NoDrug	DNA_repair	DNA_repair	-1.57766241041995	-15.4467715383222	-0.0714044911924118	-0.313595992406598	Expected	Negative	4.88245845895173	0.242191501214186	1.42464725604875e-45
CLA4	CSM2	ZEOC	DMSO	DNA_repair	DNA_repair	-16.2542587804542	0.909331266423391	-0.875435083615399	0.0318226265455455	Negative	Expected	-14.1251850126739	-0.907257710160945	0
CLA4	CSM3	ZEOC	DMSO	DNA_repair	DNA_repair	-9.79142052691274	-1.54934805131729	-0.437882178989636	-0.0444459529505317	Negative	Expected	-7.40501941004851	-0.393436226039104	6.71143552154244e-119
CLA4	MAG1	ZEOC	DMSO	DNA_repair	DNA_repair	-14.4290738786634	1.24175384944252	-0.87631821645964	0.0484719024974467	Negative	Expected	-12.8095037782611	-0.924790118957086	0
MAG1	MMS4	ZEOC	DMSO	DNA_repair	DNA_repair	-1.56971655674549	-0.123142014534928	-0.108227607477105	-0.00527623919458628	Negative	Expected	-1.2682465081976	-0.102951368282519	0.000498008809301508
CLA4	MPH1	ZEOC	DMSO	DNA_repair	DNA_repair	-14.4731625957972	0.647313763970613	-0.872562075497753	0.0241355536169688	Negative	Expected	-12.6497595846053	-0.896697629114722	0
MMS4	MPH1	ZEOC	DMSO	DNA_repair	DNA_repair	-0.399412078574243	-10.2081656067408	-0.0310823669222311	-0.486373190233563	Expected	Negative	4.98962921975748	0.455290823311332	7.94817483646797e-55
MAG1	MUS81	ZEOC	DMSO	DNA_repair	DNA_repair	-1.64051901194415	0.288693243940097	-0.113056150097889	0.0122515327468008	Negative	Expected	-1.5482792875083	-0.12530768284469	9.42776561769527e-06
MPH1	MUS81	ZEOC	DMSO	DNA_repair	DNA_repair	-0.309206594905547	-11.4938830432564	-0.024751536504609	-0.539668650711709	Expected	Negative	5.54852012852402	0.5149171142071	1.68294630395993e-67
CLA4	RAD18	ZEOC	DMSO	DNA_repair	DNA_repair	0.369623751377464	-10.1272138609775	0.0190611383894161	-0.348520929050587	Expected	Negative	5.92896775518121	0.367582067440003	6.66900323015181e-77
CSM3	RAD18	ZEOC	DMSO	DNA_repair	DNA_repair	0.454500630314478	-8.93462795472397	0.0268144951522852	-0.337525483844122	Expected	Negative	5.20069345628942	0.364339978996407	1.92173294585239e-59
MMS4	RAD18	ZEOC	DMSO	DNA_repair	DNA_repair	-0.854859587020561	-9.8406096041627	-0.0524759949940754	-0.378999110002548	Expected	Negative	4.50580654972572	0.326523115008472	6.6739295718937e-45
MPH1	RAD18	ZEOC	DMSO	DNA_repair	DNA_repair	1.97485838112227	-0.840991961977877	0.117386983167442	-0.0320996898507578	Positive	Expected	2.11616564010632	0.149486673018199	1.99763226730995e-10
MUS81	RAD18	ZEOC	DMSO	DNA_repair	DNA_repair	1.04345350078062	-8.09104118598068	0.0654938019151729	-0.315734009306985	Expected	Negative	5.15814239765721	0.381227811222158	1.68199741900706e-58
CSM2	RAD5	ZEOC	DMSO	DNA_repair	DNA_repair	-5.35584973514159	-0.393600160323528	-0.454980336621159	-0.0218089422729256	Negative	Expected	-4.27092818067732	-0.433171394348233	4.58739090913998e-40
MUS81	RAD5	ZEOC	DMSO	DNA_repair	DNA_repair	0.709812691248181	-7.61729340894748	0.0470392492291544	-0.308899463831083	Expected	Negative	4.58134853754094	0.355938713060237	2.19359048501217e-46
MPH1	RAD51	ZEOC	DMSO	DNA_repair	DNA_repair	-5.86829717276014	-0.155266666072601	-0.426316223139845	-0.00673812593440972	Negative	Expected	-4.95824040057723	-0.419578097205435	9.48545781368076e-54
CSM2	RAD52	ZEOC	DMSO	DNA_repair	DNA_repair	-2.24189393895357	1.24009269185969	-0.265321944079442	0.08727538922569	Negative	Positive	-2.56076441985968	-0.352597333305132	9.07983159724895e-15
CSM3	RAD52	ZEOC	DMSO	DNA_repair	DNA_repair	-0.145972318648855	-6.95116850370972	-0.0125795668201392	-0.346876758807277	Expected	Negative	3.35696459494515	0.334297191987138	2.73574898204977e-25
MPH1	RAD52	ZEOC	DMSO	DNA_repair	DNA_repair	-3.70208961769001	-0.891714787947237	-0.455418308815723	-0.0633168193216678	Negative	Expected	-2.76053344058531	-0.392101489494055	4.4892741489842e-17
PSY3	RAD52	ZEOC	DMSO	DNA_repair	DNA_repair	-2.79757138570023	-0.489731551345128	-0.227744092947358	-0.0247591040216265	Negative	Expected	-2.11820137289249	-0.202984988925731	2.87447882174673e-10
RAD5	RAD54	ZEOC	DMSO	DNA_repair	DNA_repair	0.101009961341194	-9.76296814157427	0.00608290809994765	-0.371596098731526	Expected	Negative	5.30144132307408	0.377679006831474	9.98350673002507e-62
RAD18	RAD55	ZEOC	DMSO	DNA_repair	DNA_repair	-0.394606610632587	-10.5314954741474	-0.02041583301716	-0.365878364492038	Expected	Negative	5.5434262742045	0.345462531474878	2.13178492485509e-67
RAD5	RAD55	ZEOC	DMSO	DNA_repair	DNA_repair	-0.267895741599414	-12.9750696845947	-0.0146160075892229	-0.468521945742693	Expected	Negative	6.93772862975655	0.45390593815347	5.14083273339474e-105
RAD51	RAD55	ZEOC	DMSO	DNA_repair	DNA_repair	0.682833059671562	4.14205358228534	0.0356617540181724	0.136610166633564	Expected	Positive	-1.63430486431299	-0.100948412615392	2.5232441663859e-06
PSY3	RAD57	ZEOC	DMSO	DNA_repair	DNA_repair	-5.07042773048101	-0.157103800460134	-0.420493260567224	-0.00890606313057725	Negative	Expected	-4.0972472968364	-0.411587197436647	6.22531384197438e-37
RAD18	RAD59	ZEOC	DMSO	DNA_repair	DNA_repair	0.491813610297425	-9.82063208957858	0.0286523454835408	-0.376145748756296	Expected	Negative	5.80594012257684	0.404798094239837	8.66214927037809e-74
RAD5	RAD59	ZEOC	DMSO	DNA_repair	DNA_repair	-0.996153638913125	-8.67177772523332	-0.0612272611227	-0.34526673187392	Expected	Negative	3.87859232167314	0.28403947075122	1.68406197303946e-33
RAD55	RAD59	ZEOC	DMSO	DNA_repair	DNA_repair	-0.964206348722853	-10.8336101093553	-0.0538266744598257	-0.390093295305378	Expected	Negative	5.06195621691831	0.336266620845552	2.15304844813921e-56
CSM2	RAD61	ZEOC	DMSO	DNA_repair	DNA_repair	-13.0383757132826	-0.962084979097123	-1.00252839179647	-0.0477490271573294	Negative	Expected	-10.4327990569092	-0.954779364639139	2.80969677393677e-235
RAD18	RAD61	ZEOC	DMSO	DNA_repair	DNA_repair	-1.47373046327434	-0.150880800786358	-0.115386606085636	-0.00800923233167392	Negative	Expected	-1.13513941188273	-0.107377373753962	0.00232496241853719
MMS1	RTT101	ZEOC	DMSO	DNA_repair	DNA_repair	0.0551346807041718	5.21520695814777	0.002519438613166	0.131454521986343	Expected	Positive	-2.470640098942	-0.128935083373177	8.58179788835487e-14
MMS4	RTT101	ZEOC	DMSO	DNA_repair	DNA_repair	-2.16532529212631	0.201403177878249	-0.10991373465343	0.00583259250261391	Negative	Expected	-1.98057250672506	-0.115746327156044	4.76802378971733e-09
MMS4	RTT107	ZEOC	DMSO	DNA_repair	DNA_repair	-0.518372014558053	-9.04136286347612	-0.0341125138668622	-0.35479548769382	Expected	Negative	4.1854318017367	0.320682973826957	7.23315693377118e-39
RAD55	RTT107	ZEOC	DMSO	DNA_repair	DNA_repair	-9.40943514980405	-0.218205852971278	-0.523239448474826	-0.00737328206183682	Negative	Expected	-7.92792402472235	-0.515866166412989	4.26340195904862e-136
RAD54	SGS1	ZEOC	DMSO	DNA_repair	DNA_repair	-0.618664512856832	2.52839983789537	-0.0326200639755132	0.0771676544001328	Expected	Positive	-1.80208015036454	-0.109787718375646	1.43272937509422e-07
RAD55	SGS1	ZEOC	DMSO	DNA_repair	DNA_repair	0.872689479688546	4.63530731089031	0.0505414965042704	0.163979393233218	Expected	Positive	-1.67153730310486	-0.113437896728948	1.36371273563977e-06
RTT101	SGS1	ZEOC	DMSO	DNA_repair	DNA_repair	-1.41138284012403	-10.3914991742247	-0.0728647026969219	-0.296414756605557	Expected	Negative	3.79009901460552	0.223550053908635	4.98929811371839e-32
CSM3	SHU1	ZEOC	DMSO	DNA_repair	DNA_repair	-2.49130541720045	-0.114591888959746	-0.131032142137441	-0.00366378618792629	Negative	Expected	-2.06930619667647	-0.127368355949515	7.97017026250499e-10
MMS1	SHU1	ZEOC	DMSO	DNA_repair	DNA_repair	-6.00316524942336	-0.367222627847348	-0.327457659949504	-0.0118290531451817	Negative	Expected	-4.98240154307062	-0.315628606804322	2.9546802492973e-54
MMS4	SHU1	ZEOC	DMSO	DNA_repair	DNA_repair	-5.12041310737502	-0.19087557881609	-0.316796262907887	-0.00708914637063916	Negative	Expected	-4.29189556651694	-0.309707116537248	1.92195613519696e-40
RAD18	SHU1	ZEOC	DMSO	DNA_repair	DNA_repair	-9.72916981293639	-0.977934255001383	-0.796903330845138	-0.0501151526900001	Negative	Expected	-7.72922936131132	-0.746788178155138	1.89249609460521e-129
RAD57	SHU1	ZEOC	DMSO	DNA_repair	DNA_repair	-6.93132750559675	-0.146310710039041	-0.845107379943613	-0.0110854216211038	Negative	Expected	-5.81000051065794	-0.83402195832251	1.94080376895907e-73
MPH1	SHU2	ZEOC	DMSO	DNA_repair	DNA_repair	0.637706597630265	-3.78499897385711	0.0406708962731547	-0.149662658612111	Expected	Negative	2.53643436123618	0.190333554885266	1.0011480603962e-14
CSM2	SLX4	ZEOC	DMSO	DNA_repair	DNA_repair	-3.17173687108377	-0.148155957555472	-0.248366318462628	-0.00753833620596168	Negative	Expected	-2.5788765339318	-0.240827982256667	5.79699678754148e-15
PSY3	SLX4	ZEOC	DMSO	DNA_repair	DNA_repair	-7.33791438615782	-0.251242915824104	-0.473552975163833	-0.0107596914443107	Negative	Expected	-5.97521749264778	-0.462793283719523	1.46700341576452e-77
RAD51	SLX4	ZEOC	DMSO	DNA_repair	DNA_repair	1.26558080391964	-0.311668410445261	0.0912602519041254	-0.0142794940814683	Positive	Expected	1.23534264438697	0.105539745985594	0.0005849017474762
RAD55	SLX4	ZEOC	DMSO	DNA_repair	DNA_repair	1.30580775083826	-0.534845069021989	0.0865855177640932	-0.023269034176133	Positive	Expected	1.38518819523609	0.109854551940226	8.04240255113825e-05
RAD61	SLX4	ZEOC	DMSO	DNA_repair	DNA_repair	-10.3980582845345	-0.625298229258513	-0.983674899985288	-0.0383748754019433	Negative	Expected	-8.38295562632155	-0.945300024583345	4.71694589027765e-152
SHU1	SLX4	ZEOC	DMSO	DNA_repair	DNA_repair	-5.59755523881454	-0.0759651505041686	-0.433558168867078	-0.00370310049650807	Negative	Expected	-4.69693868834796	-0.42985506837057	2.72162569809757e-48
SHU2	SLX4	ZEOC	DMSO	DNA_repair	DNA_repair	-6.27470531167792	0.293087717523763	-0.55964437687237	0.0168893856839312	Negative	Expected	-5.42942048197732	-0.576533762556301	3.13646756750056e-64
MAG1	SRS2	ZEOC	DMSO	DNA_repair	DNA_repair	-1.74908310935885	-0.134574557805434	-0.109839260277029	-0.00514208351461912	Negative	Expected	-1.42427193480512	-0.104697176762409	6.14352047558643e-05
MUS81	SRS2	ZEOC	DMSO	DNA_repair	DNA_repair	-0.839182169592833	-5.27140185173222	-0.0526334958351298	-0.196694333305621	Expected	Negative	1.97397469996614	0.144060837470492	3.71867195288945e-09
RAD18	SRS2	ZEOC	DMSO	DNA_repair	DNA_repair	0.5613375510915	3.87163853507531	0.0378427823887674	0.165950232620043	Expected	Positive	-1.60359048405811	-0.128107450231276	4.07784466588436e-06
RAD5	SRS2	ZEOC	DMSO	DNA_repair	DNA_repair	-1.59652205193684	1.61775498124694	-0.094533751005166	0.0609320932710358	Negative	Expected	-2.21535972597742	-0.155465844276202	3.53918597873186e-11
RTT101	SRS2	ZEOC	DMSO	DNA_repair	DNA_repair	-1.57766241041995	-17.7729613831082	-0.0714044911924118	-0.467314118224107	Expected	Negative	7.56375622012401	0.395909627031695	1.17251641351972e-124
CLA4	CSM3	ZEOC	MMS	DNA_repair	DNA_repair	-9.79142052691274	-1.38246737319045	-0.437882178989636	-0.0416969728174188	Negative	Expected	-7.34473848868602	-0.396185206172217	1.01901863338309e-116
CLA4	MAG1	ZEOC	MMS	DNA_repair	DNA_repair	-14.4290738786634	-0.572836170713828	-0.87631821645964	-0.0212859901519792	Negative	Expected	-12.0090906164802	-0.85503222630766	0
CSM2	MAG1	ZEOC	MMS	DNA_repair	DNA_repair	-0.445955951238129	-6.43279702223234	-0.0283406791789761	-0.228000615329309	Expected	Negative	2.74386254500572	0.199659936150333	3.94362668460737e-17
CLA4	MMS1	ZEOC	MMS	DNA_repair	DNA_repair	-1.04537498989271	-10.5712947340493	-0.0574320504936896	-0.366448192337038	Expected	Negative	4.7569446200608	0.309016141843348	9.22253080210679e-50
CSM2	MMS1	ZEOC	MMS	DNA_repair	DNA_repair	0.463401491291817	-2.56912446545767	0.0256401950136737	-0.0842501136393514	Expected	Negative	1.70853621523296	0.109890308653025	3.97135715597695e-07
CSM3	MMS1	ZEOC	MMS	DNA_repair	DNA_repair	-2.56229521216401	-0.40333873301374	-0.117882457292044	-0.011171307292178	Negative	Expected	-1.98715689654057	-0.106711149999866	2.99406288488243e-09
MMS1	MMS4	ZEOC	MMS	DNA_repair	DNA_repair	0.0329963488342018	-2.86840943799224	0.00230349311470306	-0.115198746542616	Expected	Negative	1.45895921529259	0.117502239657319	2.07388701951406e-05
MMS4	MPH1	ZEOC	MMS	DNA_repair	DNA_repair	-0.399412078574243	-10.131027957067	-0.0310823669222311	-0.460263151235081	Expected	Negative	4.76280537542168	0.42918078431285	7.17630146074483e-50
MMS1	MUS81	ZEOC	MMS	DNA_repair	DNA_repair	-0.524073383286015	-4.60629848890237	-0.0323968100074507	-0.163506845604371	Expected	Negative	1.83926972945952	0.131110035596921	3.93218274507627e-08
MMS4	MUS81	ZEOC	MMS	DNA_repair	DNA_repair	-3.5019217129224	-0.410391430203311	-0.276281991272406	-0.0187041913196088	Negative	Expected	-2.82702145595226	-0.257577799952798	5.62432868575976e-18
MPH1	MUS81	ZEOC	MMS	DNA_repair	DNA_repair	-0.309206594905547	-9.97698448065754	-0.024751536504609	-0.457851868970791	Expected	Negative	4.69384187123602	0.433100332466182	1.72503912827741e-48
CLA4	PSY3	ZEOC	MMS	DNA_repair	DNA_repair	-0.28622999552068	-6.34014271460888	-0.013365136938114	-0.198254403841932	Expected	Negative	3.29002378421456	0.184889266903818	2.96692915689579e-24
MAG1	PSY3	ZEOC	MMS	DNA_repair	DNA_repair	-0.321294472703576	-11.593683553579	-0.0174682841644623	-0.359941990507531	Expected	Negative	5.47009522216058	0.342473706343068	2.13050525263157e-65
MMS1	PSY3	ZEOC	MMS	DNA_repair	DNA_repair	-0.930752528285795	-5.04805212413669	-0.0447972969691173	-0.145108068502214	Expected	Negative	1.7893217604062	0.100310771533097	9.56396837648977e-08
MAG1	RAD18	ZEOC	MMS	DNA_repair	DNA_repair	-0.419143762400157	2.80063212469071	-0.0259420638909966	0.0892042020401093	Expected	Positive	-1.65421287270927	-0.115146265931106	1.23857015294912e-06
MMS1	RAD18	ZEOC	MMS	DNA_repair	DNA_repair	-2.02429084152371	2.42141575907612	-0.106489589304289	0.0695782616149301	Negative	Expected	-2.9373001944431	-0.176067850919219	2.42301104339636e-19
CSM2	RAD5	ZEOC	MMS	DNA_repair	DNA_repair	-5.35584973514159	0.568038603075356	-0.454980336621159	0.0275009527064953	Negative	Expected	-4.93448294708549	-0.482481289327654	3.53559845204992e-53
CSM3	RAD5	ZEOC	MMS	DNA_repair	DNA_repair	-1.40903429858236	0.737741167802911	-0.0876921126701581	0.0264682685588498	Negative	Expected	-1.58917269474123	-0.114160381229008	3.58673808961926e-06
MMS1	RAD5	ZEOC	MMS	DNA_repair	DNA_repair	-2.02207584381604	1.97224271430594	-0.112219562654826	0.059295954046272	Negative	Expected	-2.71738671121436	-0.171515516701098	1.12431521346091e-16
MMS4	RAD5	ZEOC	MMS	DNA_repair	DNA_repair	-6.41974884675889	2.36728518936753	-0.415813617455632	0.0832846161315288	Negative	Positive	-6.77119539374963	-0.499098233587161	2.74412017925985e-99
CLA4	RAD51	ZEOC	MMS	DNA_repair	DNA_repair	0.545350859392953	-12.0055166193216	0.0297245757918806	-0.425856118779498	Expected	Negative	7.00555023782776	0.455580694571379	1.2377814825044e-106
MAG1	RAD51	ZEOC	MMS	DNA_repair	DNA_repair	-0.0368826336944603	-10.9392647616105	-0.00231815994951493	-0.384129697042206	Expected	Negative	5.30321235437787	0.381811537092691	1.39240491841879e-61
MPH1	RAD51	ZEOC	MMS	DNA_repair	DNA_repair	-5.86829717276014	0.651225948347137	-0.426316223139845	0.0276539050948307	Negative	Expected	-5.39491065989001	-0.453970128234676	2.36032730065838e-63
RAD5	RAD51	ZEOC	MMS	DNA_repair	DNA_repair	-8.59149350070455	3.53242846988523	-0.510672381060401	0.116452736311959	Negative	Positive	-9.22658127177275	-0.627125117372361	7.61206691237687e-184
CSM2	RAD52	ZEOC	MMS	DNA_repair	DNA_repair	-2.24189393895357	1.43110868393281	-0.265321944079442	0.0995713905848668	Negative	Positive	-2.65794182882841	-0.364893334664308	5.52667835278334e-16
CSM3	RAD52	ZEOC	MMS	DNA_repair	DNA_repair	-0.145972318648855	1.71869034800763	-0.0125795668201392	0.0887787370333118	Expected	Positive	-1.00881095696375	-0.101358303853451	0.00607038249482441
MMS4	RAD52	ZEOC	MMS	DNA_repair	DNA_repair	-0.245993858915283	1.72370149076319	-0.0312620776775308	0.122812125128807	Expected	Positive	-1.05751343154065	-0.154074202806338	0.00377377615390254
