Gene_x	Gene_y	Condition1	Condition2	Type_of_gene_x	Type_of_gene_y	Z_Condition1	Z_Condition2	GI_Condition1	GI_Condition2	Class_Condition1	Class_Condition2	DeltaZ	DeltaGI	DeltaZ_FDR
RAD54	SLX4	MMS	CSPL	DNA_repair	DNA_repair	-20.4398930886383	4.3074898665096	-0.328974682664113	0.0443591354513056	Negative	Expected	-19.5387169506564	-0.373333818115419	5.25699544600859e-45
RAD55	SLX4	MMS	CSPL	DNA_repair	DNA_repair	-20.6062175403838	0.65339582220621	-0.399509628202526	0.00763961287352496	Negative	Expected	-17.9831902469126	-0.40714924107605	2.57995054886766e-38
RAD57	SLX4	MMS	CSPL	DNA_repair	DNA_repair	-8.54240662930386	2.00115710494852	-0.353469342448685	0.0380188971154921	Negative	Expected	-8.59822880754142	-0.391488239564177	2.35827428579538e-09
RAD59	SLX4	MMS	CSPL	DNA_repair	DNA_repair	-32.8891155711198	-0.0999080922417969	-0.42011199806658	-0.001063229572994	Negative	Expected	-25.204677550434	-0.419048768493586	3.1781244287705e-74
RTT101	SLX4	MMS	CSPL	DNA_repair	DNA_repair	-19.377377797703	2.02432814735315	-0.347341854089358	0.0210940830226107	Negative	Expected	-17.7697821368084	-0.368435937111969	1.93211331011146e-37
SHU1	SLX4	MMS	CSPL	DNA_repair	DNA_repair	-13.2633720400753	1.27475178991836	-0.167905996395747	0.0132572426904348	Negative	Expected	-11.0577088593191	-0.181163239086182	5.36319416931943e-15
SHU2	SLX4	MMS	CSPL	DNA_repair	DNA_repair	-12.1255055948746	0.93801192467362	-0.193559703305524	0.0112634702472001	Negative	Expected	-10.2539124699107	-0.204823173552724	5.6801821685746e-13
MMS1	SRS2	MMS	CSPL	DNA_repair	DNA_repair	-8.61777120963876	-3.71941574821624	-0.104976928052351	-0.0332389885357772	Negative	Expected	-4.74835062933362	-0.0717379395165734	0.00226517051703277
MMS4	SRS2	MMS	CSPL	DNA_repair	DNA_repair	-26.8153543431874	-7.84763035250906	-0.347944631094667	-0.0724312933782634	Negative	Expected	-17.3024777262297	-0.275513337716403	1.4832640139387e-35
MPH1	SRS2	MMS	CSPL	DNA_repair	DNA_repair	-11.2241760717925	-3.62020112244786	-0.212381084030502	-0.0451195726361382	Negative	Expected	-7.38214304870095	-0.167261511394364	4.2033398522512e-07
RAD5	SRS2	MMS	CSPL	DNA_repair	DNA_repair	27.6170748751014	5.21917167571387	0.277067891633154	0.0552404227683279	Positive	Expected	15.2109877995697	0.221827468864826	1.28219847975037e-27
RAD59	SRS2	MMS	CSPL	DNA_repair	DNA_repair	12.3948906197445	2.80629403942793	0.091353716313737	0.0199408518429881	Positive	Expected	6.97540496473919	0.0714128644707489	2.08262652272267e-06
RTT101	SRS2	MMS	CSPL	DNA_repair	DNA_repair	2.3750970494942	-29.0852740840414	0.0210011694926011	-0.35729913042979	Expected	Negative	24.9936039011344	0.378300299922391	5.56110230140257e-73
CLA4	CSM3	BLMC	4NQO	DNA_repair	DNA_repair	-6.2835276878993	-24.9646940770744	-0.0630393623753083	-0.397525619573611	Expected	Negative	17.7725009776047	0.334486257198302	1.19140182406798e-27
CLA4	MMS1	BLMC	4NQO	DNA_repair	DNA_repair	-1.17594510997034	-16.0362106051348	-0.0137304129923788	-0.402325569461806	Expected	Negative	14.0426514870259	0.388595156469427	1.26261630603675e-17
CSM3	MMS4	BLMC	4NQO	DNA_repair	DNA_repair	-27.096382149905	1.07848729483017	-0.321212726783359	0.0121703145196453	Negative	Expected	-20.369530507316	-0.333383041303005	6.28094186084344e-35
CSM2	MUS81	BLMC	4NQO	DNA_repair	DNA_repair	-17.0697244601765	-4.11012806616123	-0.682057643244372	-0.0466674055051874	Negative	Expected	-15.2962125354768	-0.635390237739185	6.33522110640446e-20
MMS4	MUS81	BLMC	4NQO	DNA_repair	DNA_repair	-14.6485248927061	-0.793765304554884	-0.284293523783647	-0.0133707607908485	Negative	Expected	-10.5424444262737	-0.270922762992799	8.49972976008792e-10
MAG1	PSY3	BLMC	4NQO	DNA_repair	DNA_repair	3.39739966458276	-6.42490563977027	0.035675337829843	-0.0508150984035034	Expected	Negative	6.57917181482591	0.0864904362333464	0.000176118149833752
MAG1	RAD18	BLMC	4NQO	DNA_repair	DNA_repair	-2.46188230447664	-10.3297725004668	-0.0352113285068157	-0.332196081531432	Expected	Negative	8.43798098925637	0.296984753024616	6.84524581718644e-07
MMS1	RAD18	BLMC	4NQO	DNA_repair	DNA_repair	-19.0626013363238	2.87824246989089	-0.39767534058651	0.0562844816595974	Negative	Expected	-15.8761349958183	-0.453959822246107	2.01842161543244e-21
MMS4	RAD18	BLMC	4NQO	DNA_repair	DNA_repair	-19.138776142157	5.17060110314317	-0.31005583169952	0.0742480233370544	Negative	Expected	-17.7520806750285	-0.384303855036574	1.09875287682396e-26
PSY3	RAD18	BLMC	4NQO	DNA_repair	DNA_repair	2.02500787905227	-22.4314192053202	0.0262399272094991	-0.358365325686197	Expected	Negative	18.6970065054409	0.384605252895696	1.81571220081377e-30
CSM3	RAD5	BLMC	4NQO	DNA_repair	DNA_repair	-34.7571717599518	0.484203165353612	-0.44415676606413	0.00527949121851716	Negative	Expected	-26.7547855653146	-0.449436257282647	1.14030362493875e-59
MMS1	RAD5	BLMC	4NQO	DNA_repair	DNA_repair	-27.3471772995114	4.42237639708389	-0.388073942775841	0.0537188807436016	Negative	Expected	-23.6511563682619	-0.441792823519442	8.03354926287068e-47
MMS4	RAD5	BLMC	4NQO	DNA_repair	DNA_repair	-32.5231772545683	8.51787738515172	-0.432880805336746	0.0942610605594421	Negative	Positive	-30.4540440060685	-0.527141865896188	2.76827967148122e-77
MUS81	RAD5	BLMC	4NQO	DNA_repair	DNA_repair	-1.86479130029346	9.282943109214	-0.0221579073714566	0.11110201474186	Expected	Positive	-7.90153581493398	-0.133259922113316	1.04917571079345e-05
PSY3	RAD5	BLMC	4NQO	DNA_repair	DNA_repair	-1.6541954924868	-27.9387312804435	-0.0181907296862019	-0.371512685880337	Expected	Negative	20.476018020571	0.353321956194135	2.62489410082073e-36
MPH1	RAD51	BLMC	4NQO	DNA_repair	DNA_repair	-10.1630426578612	0.120945185574963	-0.36154561618079	0.00315496573990259	Negative	Expected	-8.26727633265385	-0.364700581920693	3.39866650817927e-06
RAD18	RAD51	BLMC	4NQO	DNA_repair	DNA_repair	-2.90246281421468	6.33784305586105	-0.0431500334050188	0.11413725387847	Expected	Positive	-6.73536335496192	-0.157287287283489	0.000267645320289476
RAD5	RAD51	BLMC	4NQO	DNA_repair	DNA_repair	-22.3869870638602	10.0498244542067	-0.323181485364818	0.125126359045443	Negative	Positive	-23.5164794420325	-0.448307844410261	2.31022199970801e-46
CSM2	RAD52	BLMC	4NQO	DNA_repair	DNA_repair	-9.30337268271139	0.555241254538871	-0.329850136445321	0.0229565592654368	Negative	Expected	-6.47763478412331	-0.352806695710758	0.000510871520944555
MMS4	RAD54	BLMC	4NQO	DNA_repair	DNA_repair	-7.58963001061371	8.92692715188926	-0.0755669711740498	0.0942994769074567	Negative	Positive	-11.7018193943064	-0.169866448081506	6.48683099983513e-12
RAD18	RAD54	BLMC	4NQO	DNA_repair	DNA_repair	3.79263624351616	11.8834380111541	0.047880592177917	0.169930954807247	Expected	Positive	-6.39835751499037	-0.12205036262933	0.000597077059243737
RAD5	RAD54	BLMC	4NQO	DNA_repair	DNA_repair	-5.11185231376623	13.9304967775555	-0.0515827275445248	0.156422232422599	Expected	Positive	-13.7781988384607	-0.208004959967124	2.75519434305748e-16
RAD51	RAD54	BLMC	4NQO	DNA_repair	DNA_repair	-17.7439966286358	12.988334827179	-0.243091091591684	0.162568515591726	Negative	Positive	-21.8605741884036	-0.405659607183411	4.57437598953943e-40
MAG1	RAD55	BLMC	4NQO	DNA_repair	DNA_repair	3.79821520587762	-11.6474570706312	0.05567931186708	-0.367717161923511	Expected	Negative	12.1637600672473	0.423396473790591	1.85558355256867e-13
MUS81	RAD55	BLMC	4NQO	DNA_repair	DNA_repair	-7.49584412174907	3.55594693890877	-0.110803158949591	0.054858481456472	Negative	Expected	-7.75351690882315	-0.165661640406063	1.63859721532315e-05
RAD18	RAD55	BLMC	4NQO	DNA_repair	DNA_repair	-1.15143352958288	7.30106732255645	-0.0147363065932781	0.118243208323985	Expected	Positive	-6.44224823438544	-0.132979514917263	0.000553129199059603
RAD5	RAD55	BLMC	4NQO	DNA_repair	DNA_repair	-9.88710464046354	6.66047789989918	-0.0992102927609408	0.0788623062902377	Negative	Positive	-11.4734972548399	-0.178072599051179	1.6742430065728e-11
RAD51	RAD55	BLMC	4NQO	DNA_repair	DNA_repair	-4.4653797332172	12.2563733097688	-0.0616084792987438	0.176139620136256	Expected	Positive	-11.9339142687964	-0.237748099435	2.32038094456747e-12
RAD54	RAD55	BLMC	4NQO	DNA_repair	DNA_repair	-3.18867445025821	11.1102231125685	-0.0292620883629024	0.12171272933125	Expected	Positive	-10.5644586280424	-0.150974817694153	8.07340098702119e-10
RAD51	RAD57	BLMC	4NQO	DNA_repair	DNA_repair	2.56288859263944	10.2235532004293	0.0492284410954583	0.187440189161786	Expected	Positive	-5.20500274634142	-0.138211748066327	0.00789069620614759
RAD18	RAD59	BLMC	4NQO	DNA_repair	DNA_repair	1.9594356524234	-21.5780736001111	0.0227219783089432	-0.339829118209517	Expected	Negative	18.5376792635066	0.36255109651846	5.10726570275168e-30
RAD57	RAD59	BLMC	4NQO	DNA_repair	DNA_repair	-1.71515778095306	-20.5837353262004	-0.0288944799529251	-0.411564628769466	Expected	Negative	14.6361231470829	0.382670148816541	4.71027101954689e-19
CLA4	RAD61	BLMC	4NQO	DNA_repair	DNA_repair	-0.930406055626665	-20.9765969948278	-0.0131604734481734	-0.363127965356463	Expected	Negative	15.6549120077053	0.34996749190829	1.18745743668465e-21
CSM3	RAD61	BLMC	4NQO	DNA_repair	DNA_repair	-3.47335209419072	-20.1949966895251	-0.0430273931925447	-0.452931107046793	Expected	Negative	15.9983314891309	0.409903713854248	1.4291796319043e-22
MMS1	RAD61	BLMC	4NQO	DNA_repair	DNA_repair	-1.20554532718461	-12.9133628395001	-0.0185757206519446	-0.441331476185306	Expected	Negative	11.2767108994113	0.422755755533362	1.0178049707278e-11
RAD18	RAD61	BLMC	4NQO	DNA_repair	DNA_repair	-1.82256025064885	-8.35691934499937	-0.0367832865930484	-0.353794387079654	Expected	Negative	6.75928885621502	0.317011100486605	0.000112414095595391
RAD5	RAD61	BLMC	4NQO	DNA_repair	DNA_repair	2.36686507301079	-13.6902784391605	0.0353891667012688	-0.370781423422034	Expected	Negative	13.1290900989897	0.406170590123303	1.4990953796443e-15
RAD59	RAD61	BLMC	4NQO	DNA_repair	DNA_repair	0.865405832818115	-18.6788582601275	0.0122166652202597	-0.265994842734762	Expected	Negative	13.8747111766344	0.278211507955022	3.11453200710334e-17
MMS1	RTT101	BLMC	4NQO	DNA_repair	DNA_repair	-2.69967479591936	9.14171059005934	-0.0294925377074826	0.120168748772795	Expected	Positive	-8.75619528608018	-0.149661286480277	6.84524581718644e-07
MMS4	RTT101	BLMC	4NQO	DNA_repair	DNA_repair	-30.4623059594376	-2.099781603793	-0.388305786637612	-0.0246125012001979	Negative	Expected	-21.0020109568586	-0.363693285437414	5.24253167272167e-37
RAD5	RTT101	BLMC	4NQO	DNA_repair	DNA_repair	-1.6154379469596	7.20765855226261	-0.0163438279688231	0.0787462331163954	Expected	Positive	-6.38601774302509	-0.0950900610852184	0.000608970356017181
RAD61	RTT101	BLMC	4NQO	DNA_repair	DNA_repair	0.116525063936089	-13.1134520488036	0.00147527337166924	-0.374108113230048	Expected	Negative	12.0334203180801	0.375583386601717	3.32038309271719e-13
CSM3	RTT107	BLMC	4NQO	DNA_repair	DNA_repair	-6.65136851086787	2.90639196363081	-0.0654453947581209	0.0335821154159328	Negative	Expected	-6.52511906537398	-0.0990275101740537	0.000456939805255653
RAD18	RTT107	BLMC	4NQO	DNA_repair	DNA_repair	1.23418980336137	-10.4727145837126	0.0142218509002641	-0.323159025424488	Expected	Negative	10.2427090959209	0.337380876324752	8.17280502351235e-10
RAD5	RTT107	BLMC	4NQO	DNA_repair	DNA_repair	-0.140772559817868	8.12179308290713	-0.00131042413304812	0.0887742887570622	Expected	Positive	-6.27456481501671	-0.0900847128901103	0.000785796771443769
RAD51	RTT107	BLMC	4NQO	DNA_repair	DNA_repair	-19.9943531715995	-2.25590496466518	-0.481318600790983	-0.0390801486736932	Negative	Expected	-14.9112486880326	-0.442238452117289	5.68151862560701e-19
RTT101	RTT107	BLMC	4NQO	DNA_repair	DNA_repair	-1.91992789266779	-14.3932319051521	-0.0180582353515779	-0.37709797884149	Expected	Negative	12.8980054004907	0.359039743489912	4.73083880529765e-15
CSM2	SGS1	BLMC	4NQO	DNA_repair	DNA_repair	0.238249977945031	8.19679685556616	0.00281928721064715	0.0827386080877821	Expected	Positive	-5.1382945992811	-0.0799193208771349	0.00859979612992713
CSM3	SGS1	BLMC	4NQO	DNA_repair	DNA_repair	-10.645893902757	-0.156256938226006	-0.102342995103358	-0.00171651862276822	Negative	Expected	-6.89331864478773	-0.100626476480589	0.000176118149833752
MUS81	SGS1	BLMC	4NQO	DNA_repair	DNA_repair	-6.04621552667389	-10.8805163933875	-0.104485011664658	-0.702189403188305	Expected	Negative	8.94632486250054	0.597704391523648	1.2233913556162e-07
RAD18	SGS1	BLMC	4NQO	DNA_repair	DNA_repair	1.64140216459959	18.6182075768556	0.0182898075453488	0.220253220926616	Expected	Positive	-12.4273870206493	-0.201963413381267	2.31006228043846e-13
RAD5	SGS1	BLMC	4NQO	DNA_repair	DNA_repair	4.59657235822754	20.6105904888977	0.0458627813457375	0.212215360245652	Expected	Positive	-11.6024794798713	-0.166352578899915	9.98237227838734e-12
RAD51	SGS1	BLMC	4NQO	DNA_repair	DNA_repair	1.16350093732244	10.1629193299396	0.0145471660825727	0.137341368322249	Expected	Positive	-6.66975262666602	-0.122794202239676	0.000315236116812064
RAD52	SGS1	BLMC	4NQO	DNA_repair	DNA_repair	2.23616178007167	9.92662250807946	0.0373642162025032	0.200700206416536	Expected	Positive	-6.22723343373975	-0.163335990214033	0.000870809041654431
RAD54	SGS1	BLMC	4NQO	DNA_repair	DNA_repair	-6.34185496183515	14.9544743262038	-0.0558938075543999	0.152812407753812	Expected	Positive	-15.4662846558488	-0.208706215308212	2.37722574088764e-20
RAD55	SGS1	BLMC	4NQO	DNA_repair	DNA_repair	2.49372436529756	11.9616224815421	0.0276737886241605	0.152052398373887	Expected	Positive	-7.37093326010777	-0.124378609749727	4.96720224692901e-05
RAD57	SGS1	BLMC	4NQO	DNA_repair	DNA_repair	-4.16455486190878	6.1521252064622	-0.0679351480816578	0.0970704817333295	Expected	Positive	-7.27058539032159	-0.165005629814987	6.56551542344513e-05
MMS4	SHU1	BLMC	4NQO	DNA_repair	DNA_repair	-17.4166272800835	0.284185023519602	-0.21352913404303	0.00295910965382559	Negative	Expected	-13.4588903165257	-0.216488243696856	1.42076583006551e-15
MUS81	SHU1	BLMC	4NQO	DNA_repair	DNA_repair	-28.5692447616562	2.60586196006095	-0.469134457604065	0.0283979861829114	Negative	Expected	-25.2450958498498	-0.497532443786977	3.36853295618693e-53
RAD5	SHU1	BLMC	4NQO	DNA_repair	DNA_repair	3.15214725377161	-11.1812053705459	0.0520800364686308	-0.32392682968193	Expected	Negative	11.2742874832994	0.376006866150561	1.0178049707278e-11
RAD55	SHU1	BLMC	4NQO	DNA_repair	DNA_repair	-0.546799173954434	-23.7363622927387	-0.00552228736277446	-0.419125040812962	Expected	Negative	20.3327849307577	0.413602753450188	7.5190037962035e-36
SGS1	SHU1	BLMC	4NQO	DNA_repair	DNA_repair	-3.93093963624132	9.87904274587372	-0.0401867161305344	0.0976825232571312	Expected	Positive	-9.69365512510647	-0.137869239387666	2.4614599844918e-08
SGS1	SHU2	BLMC	4NQO	DNA_repair	DNA_repair	-0.84216909298187	9.50926038763008	-0.00843835803358451	0.0916386892573971	Expected	Positive	-7.19878513766538	-0.100077047290982	7.96552393196983e-05
MPH1	SLX4	BLMC	4NQO	DNA_repair	DNA_repair	-8.75407988351019	-2.51598314841589	-0.948326778273561	-0.043148636159343	Negative	Expected	-8.25299126230229	-0.905178142114218	3.50340253298259e-06
CSM2	SRS2	BLMC	4NQO	DNA_repair	DNA_repair	-1.80646757431059	6.19141074075368	-0.0214962479533036	0.0647017745033948	Expected	Positive	-5.44285048869443	-0.0861980224566983	0.00502947894312844
MMS4	SRS2	BLMC	4NQO	DNA_repair	DNA_repair	-32.6490765953293	-1.69984157621014	-0.39018548147786	-0.0170124523379384	Negative	Expected	-23.9396047429688	-0.373173029139922	6.90851686443377e-48
MPH1	SRS2	BLMC	4NQO	DNA_repair	DNA_repair	2.48997647874419	-7.88509182898898	0.0357535547533554	-0.141001687350723	Expected	Negative	7.70727021415716	0.176755242104079	7.29603554231971e-06
MUS81	SRS2	BLMC	4NQO	DNA_repair	DNA_repair	-3.5818860044899	-20.6985424906589	-0.0379107912780172	-0.430776488689905	Expected	Negative	16.8260806033047	0.392865697411888	6.73622521084323e-25
PSY3	SRS2	BLMC	4NQO	DNA_repair	DNA_repair	-0.434093730424995	12.454990041422	-0.00352148514765072	0.0931433893957187	Expected	Positive	-8.76113369938125	-0.0966648745433694	6.84524581718644e-07
RAD18	SRS2	BLMC	4NQO	DNA_repair	DNA_repair	-0.42140430857156	18.3057370600851	-0.00646496442698326	0.288851675798567	Expected	Positive	-13.418672244995	-0.295316640225551	1.65540069618522e-15
RAD5	SRS2	BLMC	4NQO	DNA_repair	DNA_repair	-4.68909214263185	24.2858501874976	-0.0611384941636587	0.301652886290211	Expected	Positive	-20.1463507809185	-0.36279138045387	3.36010443364701e-34
RAD51	SRS2	BLMC	4NQO	DNA_repair	DNA_repair	-0.789893012127891	7.72802510571567	-0.00901891675802577	0.0884719782725355	Expected	Positive	-6.02957409655671	-0.0974908950305613	0.00139052231731999
RAD55	SRS2	BLMC	4NQO	DNA_repair	DNA_repair	2.69358823357374	18.0277771609697	0.0245823171378378	0.17250705472971	Expected	Positive	-11.1867546394357	-0.147924737591873	5.87405208875239e-11
RAD61	SRS2	BLMC	4NQO	DNA_repair	DNA_repair	3.51095287012547	-6.54561229584138	0.0448083869935189	-0.0972263561664163	Expected	Negative	7.25279207920868	0.142034743159935	2.85480960501479e-05
RTT101	SRS2	BLMC	4NQO	DNA_repair	DNA_repair	-1.43670267358791	-20.3892838645626	-0.0128762518581878	-0.372874442147385	Expected	Negative	17.6765933333854	0.359998190289197	2.20331236618629e-27
RTT107	SRS2	BLMC	4NQO	DNA_repair	DNA_repair	-2.31454302822811	-22.2910731993199	-0.0208979450694509	-0.382841548338626	Expected	Negative	18.6536356063132	0.361943603269175	2.32522814140582e-30
RTT101	YCL047C	BLMC	4NQO	DNA_repair	Neutral	-9.79216027882779	-2.15173433176273	-0.0780090722853315	-0.0173133335140554	Negative	Expected	-5.36047298211813	-0.0606957387712761	0.00579714980834755
CLA4	CSM2	ZEOC	NoDrug	DNA_repair	DNA_repair	-8.29254319152854	1.23868456638538	-0.880102324085602	0.00676414666841957	Negative	Expected	-8.34523752419569	-0.886866470754021	0.000520551035278882
CLA4	CSM3	ZEOC	NoDrug	DNA_repair	DNA_repair	-26.5447544709112	-6.35351130507741	-0.391561000681774	-0.0385704072737719	Negative	Expected	-22.1292263132271	-0.352990593408002	8.35785841938462e-26
CLA4	MAG1	ZEOC	NoDrug	DNA_repair	DNA_repair	-7.92456607223703	3.8057702911699	-0.906463871398025	0.0281588222705794	Negative	Expected	-8.153698722837	-0.934622693668604	0.000736535672328261
CLA4	RAD18	ZEOC	NoDrug	DNA_repair	DNA_repair	3.45653013538344	-25.8236836628159	0.0440058398565718	-0.225905414990374	Expected	Negative	17.4733220813807	0.269911254846946	1.00681076891346e-16
CSM3	RAD18	ZEOC	NoDrug	DNA_repair	DNA_repair	0.177758277156461	-21.0613019481988	0.00267040338340935	-0.247658033028825	Expected	Negative	13.1216300704087	0.250328436412234	9.01601330835276e-10
MUS81	RAD18	ZEOC	NoDrug	DNA_repair	DNA_repair	5.69590698833365	-14.3582929811517	0.105864524782337	-0.205794715038236	Expected	Negative	13.2786785619868	0.311659239820573	5.51258067272947e-10
CSM2	RAD5	ZEOC	NoDrug	DNA_repair	DNA_repair	-13.5795910366436	-1.16263052681077	-0.350024264035883	-0.0112556526489343	Negative	Expected	-12.3036945086168	-0.338768611386949	2.21886869099306e-08
CSM3	RAD5	ZEOC	NoDrug	DNA_repair	DNA_repair	-5.15809214361825	-29.959362529261	-0.0675953296487311	-0.246438593266117	Expected	Negative	11.5588194166016	0.178843263617386	1.17876598207607e-07
MUS81	RAD5	ZEOC	NoDrug	DNA_repair	DNA_repair	1.37876021802187	-24.8437486341323	0.0205823721637442	-0.233861374367908	Expected	Negative	14.4175139786763	0.254443746531653	1.51509557008722e-11
MPH1	RAD51	ZEOC	NoDrug	DNA_repair	DNA_repair	-11.444271624672	-2.94254425197358	-0.384914173521761	-0.0468398619534164	Negative	Expected	-9.08546220414603	-0.338074311568344	0.000102813825440956
PSY3	RAD52	ZEOC	NoDrug	DNA_repair	DNA_repair	-13.182594017069	-1.0785365847973	-0.27115615190659	-0.0121631306114608	Negative	Expected	-11.0407404288809	-0.258993021295129	8.26017088026736e-07
RAD5	RAD54	ZEOC	NoDrug	DNA_repair	DNA_repair	-1.17152249729864	-24.0037718562043	-0.0151608268315738	-0.244956981369961	Expected	Negative	13.9433451633804	0.229796154538387	6.96387902927918e-11
PSY3	RAD55	ZEOC	NoDrug	DNA_repair	DNA_repair	-8.50959794961022	1.3533651832145	-0.0852709019422258	0.00717510043777139	Negative	Expected	-8.15462488724861	-0.0924460023799972	0.000736535672328261
RAD18	RAD55	ZEOC	NoDrug	DNA_repair	DNA_repair	3.83940231554023	-15.3418560635603	0.0595539549521399	-0.23923392543405	Expected	Negative	13.5846675917896	0.29878788038619	2.36069429736786e-10
RAD5	RAD55	ZEOC	NoDrug	DNA_repair	DNA_repair	-6.7401027182555	-24.4255530623297	-0.086933668778071	-0.299149571145455	Expected	Negative	11.9313471524973	0.212215902367384	3.89478872306411e-08
PSY3	RAD57	ZEOC	NoDrug	DNA_repair	DNA_repair	-19.5738250326635	1.61422289335555	-0.416300586931035	0.0144197347580513	Negative	Expected	-18.6717300694515	-0.430720321689087	1.3438603469624e-18
RAD18	RAD59	ZEOC	NoDrug	DNA_repair	DNA_repair	3.30999437173653	-28.6526733569093	0.0425798648753141	-0.238147151458737	Expected	Negative	18.3296014396653	0.280727016334051	2.31663462624876e-18
RAD5	RAD59	ZEOC	NoDrug	DNA_repair	DNA_repair	-6.25220837894418	-31.6732084502261	-0.0756861928962178	-0.225718042036314	Expected	Negative	10.6803855993971	0.150031849140096	1.20539552616652e-06
RAD55	RAD59	ZEOC	NoDrug	DNA_repair	DNA_repair	-2.09784835901487	-29.2557871226238	-0.0268151087212145	-0.24040693557146	Expected	Negative	14.0560356096901	0.213591826850246	4.94947746311679e-11
CLA4	RAD61	ZEOC	NoDrug	DNA_repair	DNA_repair	-11.2765983023382	-4.32118625567404	-0.641974115087692	-0.0359776872359253	Negative	Expected	-10.5325895626612	-0.605996427851767	2.90935867028696e-06
CSM2	RAD61	ZEOC	NoDrug	DNA_repair	DNA_repair	-8.57953932844109	-3.39394943174483	-1.00999117713359	-0.0274546487626373	Negative	Expected	-8.32668561048117	-0.98253652837095	0.000529342292954014
CSM3	RAD61	ZEOC	NoDrug	DNA_repair	DNA_repair	-6.37846987490959	-21.114814036347	-0.0894033741468854	-0.305475962181848	Expected	Negative	10.7266036230814	0.216072588034962	1.12837599523456e-06
RAD59	RAD61	ZEOC	NoDrug	DNA_repair	DNA_repair	-7.47797700489589	-7.13876496582341	-1.04800275467568	-0.0603688775348322	Expected	Negative	-7.03442295400052	-0.98763387714085	0.00611240061051792
MMS4	RTT107	ZEOC	NoDrug	DNA_repair	DNA_repair	-2.14049555394719	-16.3716816292338	-0.0319690669300404	-0.19684448560126	Expected	Negative	8.59906293292547	0.164875418671219	0.000200298928021966
RAD55	RTT107	ZEOC	NoDrug	DNA_repair	DNA_repair	-16.22335800295	0.170615983234613	-0.400883975373987	0.00157360505209546	Negative	Expected	-15.2587994293138	-0.402457580426083	1.44741296411595e-12
RTT101	RTT107	ZEOC	NoDrug	DNA_repair	DNA_repair	-3.75138051685328	-14.047085878484	-0.0432241957389532	-0.326914970946179	Expected	Negative	10.9242457033558	0.283690775207226	7.13092818166681e-07
MUS81	SGS1	ZEOC	NoDrug	DNA_repair	DNA_repair	-7.58058131400083	-14.6685219857407	-0.149440520581788	-0.501856911811316	Expected	Negative	8.92502866405056	0.352416391229528	0.000100690822365629
RTT101	SGS1	ZEOC	NoDrug	DNA_repair	DNA_repair	-0.828471645703641	-20.4844217248977	-0.00865554760452753	-0.224197075645009	Expected	Negative	14.245242204195	0.215541528040481	2.65683215395307e-11
RTT107	SGS1	ZEOC	NoDrug	DNA_repair	DNA_repair	-7.5334330634613	-22.8313466794938	-0.0945402661884472	-0.342629269776659	Expected	Negative	12.6817704267495	0.248089003588212	3.78795601885836e-09
MMS1	SHU1	ZEOC	NoDrug	DNA_repair	DNA_repair	-19.1384688682104	-1.03535122061479	-0.263649872578067	-0.00660862878611367	Negative	Expected	-16.9297355518263	-0.257041243791953	2.1164129951578e-15
MMS4	SHU1	ZEOC	NoDrug	DNA_repair	DNA_repair	-14.9770468364785	-0.239363990166041	-0.210432028382882	-0.00142830777085629	Negative	Expected	-13.6917833745009	-0.209003720612026	2.71741979174777e-10
CSM2	SLX4	ZEOC	NoDrug	DNA_repair	DNA_repair	-16.5599896298077	-4.49158966187776	-0.303549278202401	-0.0351317785990017	Negative	Expected	-13.4684704863813	-0.268417499603399	5.51258067272947e-10
PSY3	SLX4	ZEOC	NoDrug	DNA_repair	DNA_repair	-23.2078827702208	0.197366867140252	-0.376920184318845	0.00125555024206256	Negative	Expected	-21.6813032696918	-0.378175734560908	5.08444784613308e-25
SHU1	SLX4	ZEOC	NoDrug	DNA_repair	DNA_repair	-10.9978500996299	0.297484962046158	-0.227538012321899	0.00233547975649576	Negative	Expected	-10.3879959424113	-0.229873492078394	4.18489751297386e-06
SHU2	SLX4	ZEOC	NoDrug	DNA_repair	DNA_repair	-21.4681866670357	0.34511756107345	-0.482415539853322	0.0029369803114092	Negative	Expected	-20.1989163340666	-0.485352520164732	9.23041509509804e-22
MPH1	SRS2	ZEOC	NoDrug	DNA_repair	DNA_repair	-4.38118623450521	-14.6004083064107	-0.0715349513979212	-0.32376700016342	Expected	Negative	9.15945510044969	0.252232048765498	5.87181404786101e-05
CLA4	CSM2	ZEOC	DMSO	DNA_repair	DNA_repair	-8.29254319152854	0.945893906389803	-0.880102324085602	0.00754587026816406	Negative	Expected	-8.34011491777869	-0.887648194353766	6.01434599828166e-07
CLA4	CSM3	ZEOC	DMSO	DNA_repair	DNA_repair	-26.5447544709112	-6.75455939974306	-0.391561000681774	-0.0585980205672083	Negative	Expected	-19.4568005130489	-0.332962980114566	1.10457399065148e-35
CLA4	MAG1	ZEOC	DMSO	DNA_repair	DNA_repair	-7.92456607223703	6.62651054948239	-0.906463871398025	0.0659354607645047	Negative	Expected	-8.46901098851097	-0.972399332162529	3.92012030184723e-07
MMS4	MPH1	ZEOC	DMSO	DNA_repair	DNA_repair	-1.6862260038324	-13.1096739512606	-0.0470554243068113	-0.355343336888763	Expected	Negative	7.92454758250733	0.308287912581952	1.56669035239101e-06
MMS4	MUS81	ZEOC	DMSO	DNA_repair	DNA_repair	-14.2429545301739	-5.73164935396046	-0.284349824253047	-0.0877823583896197	Negative	Expected	-7.812042357263	-0.196567465863428	3.64466333170113e-06
